filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
CinnamomStick66.jpg,80197,{},1,0,"{""name"":""polygon"",""all_points_x"":[214,180,297,471,430,229,214,437,407,359,146,112,125,390,380,424,436,444,447,459,619,574,513,486],""all_points_y"":[171,269,313,337,397,313,361,469,527,464,351,397,425,581,625,625,607,613,651,651,251,256,251,280]}","{""spice"":""Cinnamon""}"
CinnamomStick167.jpg,30842,{},2,0,"{""name"":""polygon"",""all_points_x"":[307,202,212,190,381,407,422,466,512,541],""all_points_y"":[397,451,473,495,854,844,861,841,873,841]}","{""spice"":""Cinnamon""}"
CinnamomStick167.jpg,30842,{},2,1,"{""name"":""polygon"",""all_points_x"":[371,341,376,478,539],""all_points_y"":[312,369,452,558,520]}","{""spice"":""Cinnamon""}"
CinnamomStick168.jpg,31755,{},2,0,"{""name"":""polygon"",""all_points_x"":[247,159,175,168,407,419,469,491,546],""all_points_y"":[415,483,493,522,844,835,815,846,810]}","{""spice"":""Cinnamon""}"
CinnamomStick168.jpg,31755,{},2,1,"{""name"":""polygon"",""all_points_x"":[312,273,341,441,485],""all_points_y"":[312,376,483,542,497]}","{""spice"":""Cinnamon""}"
CinnamomStick169.jpg,29249,{},2,0,"{""name"":""polygon"",""all_points_x"":[329,305,347,476,527],""all_points_y"":[339,393,464,541,486]}","{""spice"":""Cinnamon""}"
CinnamomStick169.jpg,29249,{},2,1,"{""name"":""polygon"",""all_points_x"":[271,198,215,208,474,508,530,571,600],""all_points_y"":[424,510,532,559,849,829,815,825,788]}","{""spice"":""Cinnamon""}"
CinnamomStick170.jpg,31840,{},2,0,"{""name"":""polygon"",""all_points_x"":[368,281,302,286,556,569,605,635,661,700],""all_points_y"":[420,510,524,551,842,835,849,822,844,807]}","{""spice"":""Cinnamon""}"
CinnamomStick170.jpg,31840,{},2,1,"{""name"":""polygon"",""all_points_x"":[400,383,420,559,613],""all_points_y"":[313,383,447,541,488]}","{""spice"":""Cinnamon""}"
CinnamomStick171.jpg,33381,{},2,0,"{""name"":""polygon"",""all_points_x"":[430,397,434,551,591,629],""all_points_y"":[315,376,452,537,537,505]}","{""spice"":""Cinnamon""}"
CinnamomStick171.jpg,33381,{},2,1,"{""name"":""polygon"",""all_points_x"":[383,291,307,293,549,566,585,639,681,710],""all_points_y"":[424,497,524,541,863,844,863,842,868,827]}","{""spice"":""Cinnamon""}"
CinnamomStick172.jpg,31656,{},2,0,"{""name"":""polygon"",""all_points_x"":[324,227,239,225,437,458,471,519,539,602],""all_points_y"":[405,463,485,498,857,847,866,849,878,846]}","{""spice"":""Cinnamon""}"
CinnamomStick172.jpg,31656,{},2,1,"{""name"":""polygon"",""all_points_x"":[398,349,383,497,539,569],""all_points_y"":[315,356,436,551,551,517]}","{""spice"":""Cinnamon""}"
CinnamomStick173.jpg,33241,{},2,0,"{""name"":""polygon"",""all_points_x"":[400,363,383,473,530,552],""all_points_y"":[275,320,420,542,542,517]}","{""spice"":""Cinnamon""}"
CinnamomStick173.jpg,33241,{},2,1,"{""name"":""polygon"",""all_points_x"":[336,227,227,214,376,398,410,466,485,541],""all_points_y"":[356,407,429,451,851,837,864,849,886,854]}","{""spice"":""Cinnamon""}"
CinnamomStick174.jpg,42977,{},1,0,"{""name"":""polygon"",""all_points_x"":[539,363,352,369,393,588],""all_points_y"":[190,190,239,934,985,937]}","{""spice"":""Cinnamon""}"
CinnamomStick175.jpg,43045,{},1,0,"{""name"":""polygon"",""all_points_x"":[573,505,385,388,403,424,590],""all_points_y"":[191,166,181,225,966,1005,947]}","{""spice"":""Cinnamon""}"
CinnamomStick176.jpg,45855,{},1,0,"{""name"":""polygon"",""all_points_x"":[397,410,607,586],""all_points_y"":[190,998,947,178]}","{""spice"":""Cinnamon""}"
CinnamomStick177.jpg,47474,{},1,0,"{""name"":""polygon"",""all_points_x"":[590,403,403,600],""all_points_y"":[175,163,986,947]}","{""spice"":""Cinnamon""}"
CinnamomStick178.jpg,45432,{},1,0,"{""name"":""polygon"",""all_points_x"":[595,412,395,583],""all_points_y"":[203,185,991,944]}","{""spice"":""Cinnamon""}"
CinnamomStick179.jpg,42571,{},1,0,"{""name"":""polygon"",""all_points_x"":[613,430,398,583],""all_points_y"":[200,185,979,930]}","{""spice"":""Cinnamon""}"
CinnamomStick180.jpg,42610,{},1,0,"{""name"":""polygon"",""all_points_x"":[612,434,395,591],""all_points_y"":[191,185,946,920]}","{""spice"":""Cinnamon""}"
CinnamomStick181.jpg,40672,{},1,0,"{""name"":""polygon"",""all_points_x"":[613,449,369,552],""all_points_y"":[224,195,944,925]}","{""spice"":""Cinnamon""}"
CinnamomStick182.jpg,42261,{},1,0,"{""name"":""polygon"",""all_points_x"":[617,566,444,356,524],""all_points_y"":[247,208,208,951,929]}","{""spice"":""Cinnamon""}"
CinnamomStick183.jpg,39063,{},1,0,"{""name"":""polygon"",""all_points_x"":[663,613,485,342,424,556],""all_points_y"":[252,212,208,964,983,957]}","{""spice"":""Cinnamon""}"
CinnamomStick184.jpg,42817,{},1,0,"{""name"":""polygon"",""all_points_x"":[715,680,539,366,444,552],""all_points_y"":[256,205,198,978,991,973]}","{""spice"":""Cinnamon""}"
CinnamomStick185.jpg,45045,{},1,0,"{""name"":""polygon"",""all_points_x"":[739,695,564,361,425,556],""all_points_y"":[237,205,188,947,952,954]}","{""spice"":""Cinnamon""}"
CinnamomStick186.jpg,42917,{},1,0,"{""name"":""polygon"",""all_points_x"":[739,724,581,361,434,551],""all_points_y"":[239,207,181,924,944,930]}","{""spice"":""Cinnamon""}"
CinnamomStick187.jpg,38830,{},1,0,"{""name"":""polygon"",""all_points_x"":[700,674,527,358,461,547],""all_points_y"":[232,198,178,942,930,920]}","{""spice"":""Cinnamon""}"
CinnamomStick188.jpg,38809,{},1,0,"{""name"":""polygon"",""all_points_x"":[649,513,471,390,534,586],""all_points_y"":[198,151,197,940,917,913]}","{""spice"":""Cinnamon""}"
CinnamomStick189.jpg,41501,{},1,0,"{""name"":""polygon"",""all_points_x"":[600,535,430,417,542,610],""all_points_y"":[176,156,169,961,935,910]}","{""spice"":""Cinnamon""}"
CinnamomStick190.jpg,40957,{},1,0,"{""name"":""polygon"",""all_points_x"":[547,481,363,437,561,624],""all_points_y"":[176,173,200,964,959,905]}","{""spice"":""Cinnamon""}"
CinnamomStick191.jpg,40922,{},1,0,"{""name"":""polygon"",""all_points_x"":[505,397,339,478,556,646],""all_points_y"":[188,198,224,947,930,883]}","{""spice"":""Cinnamon""}"
CinnamomStick192.jpg,38224,{},1,0,"{""name"":""polygon"",""all_points_x"":[490,390,320,476,581,634],""all_points_y"":[193,205,232,937,890,868]}","{""spice"":""Cinnamon""}"
CinnamomStick193.jpg,34618,{},1,0,"{""name"":""polygon"",""all_points_x"":[430,380,286,469,571,624],""all_points_y"":[195,200,242,908,874,825]}","{""spice"":""Cinnamon""}"
CinnamomStick194.jpg,34960,{},1,0,"{""name"":""polygon"",""all_points_x"":[376,259,225,458,530,552,591],""all_points_y"":[195,220,249,883,852,818,793]}","{""spice"":""Cinnamon""}"
CinnamomStick195.jpg,35358,{},1,0,"{""name"":""polygon"",""all_points_x"":[327,249,190,458,535,546,600],""all_points_y"":[185,193,239,864,829,798,771]}","{""spice"":""Cinnamon""}"
CinnamomStick196.jpg,35609,{},1,0,"{""name"":""polygon"",""all_points_x"":[288,236,156,478,551,559,605],""all_points_y"":[198,212,271,854,815,778,754]}","{""spice"":""Cinnamon""}"
CinnamomStick197.jpg,34925,{},1,0,"{""name"":""polygon"",""all_points_x"":[281,151,169,151,512,585,625],""all_points_y"":[229,320,347,368,881,810,746]}","{""spice"":""Cinnamon""}"
CinnamomStick198.jpg,33771,{},1,0,"{""name"":""polygon"",""all_points_x"":[307,180,203,185,524,554,617,651],""all_points_y"":[263,341,373,410,891,891,835,774]}","{""spice"":""Cinnamon""}"
CinnamomStick199.jpg,34091,{},1,0,"{""name"":""polygon"",""all_points_x"":[363,239,242,254,588,656,681,708],""all_points_y"":[293,361,397,449,929,896,842,796]}","{""spice"":""Cinnamon""}"
CinnamomStick200.jpg,35185,{},1,0,"{""name"":""polygon"",""all_points_x"":[417,278,302,286,605,622,646,751],""all_points_y"":[300,381,400,434,930,946,957,847]}","{""spice"":""Cinnamon""}"
CinnamomStick201.jpg,43109,{},1,0,"{""name"":""polygon"",""all_points_x"":[764,132,129,125,163,173,735,735,781],""all_points_y"":[464,551,610,657,695,713,612,552,539]}","{""spice"":""Cinnamon""}"
CinnamomStick202.jpg,43162,{},1,0,"{""name"":""polygon"",""all_points_x"":[742,134,132,120,137,166,176,735,747,791],""all_points_y"":[463,551,598,619,674,693,717,613,541,529]}","{""spice"":""Cinnamon""}"
CinnamomStick203.jpg,43674,{},1,0,"{""name"":""polygon"",""all_points_x"":[749,763,783,783,741,735,169,153,120,142],""all_points_y"":[469,478,510,542,561,613,720,690,634,569]}","{""spice"":""Cinnamon""}"
CinnamomStick204.jpg,43666,{},1,0,"{""name"":""polygon"",""all_points_x"":[146,749,779,786,744,746,730,178,164,132,141,154,144],""all_points_y"":[551,466,481,539,547,588,615,715,681,663,593,580,544]}","{""spice"":""Cinnamon""}"
CinnamomStick205.jpg,42556,{},1,0,"{""name"":""polygon"",""all_points_x"":[153,144,132,163,176,186,737,742,786,768,744],""all_points_y"":[559,595,652,696,695,722,612,552,542,476,463]}","{""spice"":""Cinnamon""}"
CinnamomStick206.jpg,42866,{},1,0,"{""name"":""polygon"",""all_points_x"":[154,149,142,151,176,180,722,735,727,774,766,742],""all_points_y"":[558,588,622,668,688,705,612,578,551,544,495,473]}","{""spice"":""Cinnamon""}"
CinnamomStick207.jpg,39032,{},1,0,"{""name"":""polygon"",""all_points_x"":[159,158,134,158,180,183,732,741,732,785,774,744],""all_points_y"":[564,590,627,691,695,717,615,571,558,549,495,474]}","{""spice"":""Cinnamon""}"
CinnamomStick208.jpg,33048,{},1,0,"{""name"":""polygon"",""all_points_x"":[746,159,164,141,153,175,180,734,742,788,776],""all_points_y"":[507,580,608,649,693,705,727,647,580,576,513]}","{""spice"":""Cinnamon""}"
CinnamomStick209.jpg,29994,{},1,0,"{""name"":""polygon"",""all_points_x"":[214,205,181,186,212,214,749,774,808,803,786],""all_points_y"":[600,632,659,722,727,754,754,690,685,632,608]}","{""spice"":""Cinnamon""}"
CinnamomStick210.jpg,30254,{},1,0,"{""name"":""polygon"",""all_points_x"":[251,242,215,205,208,227,227,752,776,803,810],""all_points_y"":[629,649,666,707,747,752,776,835,785,781,703]}","{""spice"":""Cinnamon""}"
CinnamomStick211.jpg,34883,{},1,0,"{""name"":""polygon"",""all_points_x"":[261,254,229,217,207,214,232,227,749,776,776,803,803],""all_points_y"":[642,659,674,690,747,761,763,800,890,873,835,841,764]}","{""spice"":""Cinnamon""}"
CinnamomStick212.jpg,36342,{},1,0,"{""name"":""polygon"",""all_points_x"":[275,273,241,217,225,241,230,744,783,807,808],""all_points_y"":[629,651,661,715,744,751,774,917,866,866,781]}","{""spice"":""Cinnamon""}"
CinnamomStick213.jpg,31690,{},1,0,"{""name"":""polygon"",""all_points_x"":[247,247,220,197,195,224,215,749,769,778,807,808],""all_points_y"":[571,600,607,639,693,703,730,861,846,812,818,739]}","{""spice"":""Cinnamon""}"
CinnamomStick214.jpg,31065,{},1,0,"{""name"":""polygon"",""all_points_x"":[205,205,180,169,166,178,190,190,747,768,774,807,805],""all_points_y"":[551,578,586,619,666,686,686,713,793,769,730,739,659]}","{""spice"":""Cinnamon""}"
CinnamomStick215.jpg,32275,{},1,0,"{""name"":""polygon"",""all_points_x"":[132,134,117,117,132,142,744,757,800,798,785],""all_points_y"":[558,585,615,669,688,727,717,654,646,585,566]}","{""spice"":""Cinnamon""}"
CinnamomStick216.jpg,36780,{},1,0,"{""name"":""polygon"",""all_points_x"":[93,81,90,112,136,713,720,713,763,749,727],""all_points_y"":[613,661,713,756,768,652,615,588,576,517,497]}","{""spice"":""Cinnamon""}"
CinnamomStick217.jpg,33091,{},1,0,"{""name"":""polygon"",""all_points_x"":[498,371,376,361,451,480,491,559,583,635],""all_points_y"":[349,388,408,422,873,873,918,903,949,927]}","{""spice"":""Cinnamon""}"
CinnamomStick218.jpg,33176,{},1,0,"{""name"":""polygon"",""all_points_x"":[502,378,383,361,451,481,490,552,569,583,629],""all_points_y"":[356,390,413,441,878,876,907,912,907,944,925]}","{""spice"":""Cinnamon""}"
CinnamomStick219.jpg,33106,{},1,0,"{""name"":""polygon"",""all_points_x"":[503,386,386,371,459,488,497,534,568,580,634],""all_points_y"":[361,397,425,436,878,876,913,920,905,947,929]}","{""spice"":""Cinnamon""}"
CinnamomStick220.jpg,33123,{},1,0,"{""name"":""polygon"",""all_points_x"":[508,386,386,368,459,485,490,532,566,586,632],""all_points_y"":[361,397,420,434,876,876,913,917,908,957,927]}","{""spice"":""Cinnamon""}"
CinnamomStick221.jpg,49036,{},2,0,"{""name"":""polygon"",""all_points_x"":[419,288,290,268,307,330,334,410,429,478],""all_points_y"":[332,351,381,403,890,891,930,939,990,964]}","{""spice"":""Cinnamon""}"
CinnamomStick221.jpg,49036,{},2,1,"{""name"":""polygon"",""all_points_x"":[542,576,588,586,596,532,519,508,478,498],""all_points_y"":[395,397,669,691,710,727,707,707,537,419]}","{""spice"":""Cinnamon""}"
CinnamomStick222.jpg,46612,{},2,0,"{""name"":""polygon"",""all_points_x"":[432,352,297,298,281,319,342,339,356,417,425,485],""all_points_y"":[334,327,349,380,393,890,893,927,942,937,985,974]}","{""spice"":""Cinnamon""}"
CinnamomStick222.jpg,46612,{},2,1,"{""name"":""polygon"",""all_points_x"":[574,503,483,512,525,532,591,600,590,603],""all_points_y"":[381,417,537,710,707,720,720,700,686,664]}","{""spice"":""Cinnamon""}"
CinnamomStick223.jpg,44046,{},2,0,"{""name"":""polygon"",""all_points_x"":[451,369,313,313,288,322,341,356,425,437,500],""all_points_y"":[332,334,349,374,391,888,888,930,937,978,964]}","{""spice"":""Cinnamon""}"
CinnamomStick223.jpg,44046,{},2,1,"{""name"":""polygon"",""all_points_x"":[542,515,498,522,539,547,613,600,615,600],""all_points_y"":[397,422,532,707,708,720,720,688,652,381]}","{""spice"":""Cinnamon""}"
CinnamomStick224.jpg,48000,{},2,0,"{""name"":""polygon"",""all_points_x"":[471,415,368,334,351,369,436,444,503],""all_points_y"":[325,324,324,341,922,934,934,985,968]}","{""spice"":""Cinnamon""}"
CinnamomStick224.jpg,48000,{},2,1,"{""name"":""polygon"",""all_points_x"":[607,547,515,552,617,627,612,635],""all_points_y"":[386,408,532,724,717,698,676,659]}","{""spice"":""Cinnamon""}"
CinnamomStick225.jpg,42518,{},2,0,"{""name"":""polygon"",""all_points_x"":[486,425,351,336,368,413,422,483],""all_points_y"":[317,308,317,900,910,910,963,949]}","{""spice"":""Cinnamon""}"
CinnamomStick225.jpg,42518,{},2,1,"{""name"":""polygon"",""all_points_x"":[602,552,520,532,539,547,612,617,607,620,627],""all_points_y"":[388,415,530,696,698,715,713,695,676,647,385]}","{""spice"":""Cinnamon""}"
CinnamomStick226.jpg,43747,{},2,0,"{""name"":""polygon"",""all_points_x"":[491,393,356,308,347,385,388,446],""all_points_y"":[310,295,305,869,886,883,937,920]}","{""spice"":""Cinnamon""}"
CinnamomStick226.jpg,43747,{},2,1,"{""name"":""polygon"",""all_points_x"":[551,627,598,588,593,591,530,527,508,510],""all_points_y"":[402,385,649,680,690,702,707,690,686,505]}","{""spice"":""Cinnamon""}"
CinnamomStick227.jpg,39243,{},2,0,"{""name"":""polygon"",""all_points_x"":[471,398,334,286,322,356,354,419],""all_points_y"":[290,281,286,863,868,869,927,915]}","{""spice"":""Cinnamon""}"
CinnamomStick227.jpg,39243,{},2,1,"{""name"":""polygon"",""all_points_x"":[591,529,485,480,493,505,561,566,558,573],""all_points_y"":[371,395,512,673,673,693,690,673,657,644]}","{""spice"":""Cinnamon""}"
CinnamomStick228.jpg,38535,{},2,0,"{""name"":""polygon"",""all_points_x"":[413,280,276,363,356,422],""all_points_y"":[293,291,876,888,935,922]}","{""spice"":""Cinnamon""}"
CinnamomStick228.jpg,38535,{},2,1,"{""name"":""polygon"",""all_points_x"":[512,561,566,552,564,490,480,471,451],""all_points_y"":[380,366,632,663,683,693,674,666,488]}","{""spice"":""Cinnamon""}"
CinnamomStick229.jpg,37000,{},2,0,"{""name"":""polygon"",""all_points_x"":[308,173,185,288,352,366,427],""all_points_y"":[285,319,354,883,873,915,893]}","{""spice"":""Cinnamon""}"
CinnamomStick229.jpg,37000,{},2,1,"{""name"":""polygon"",""all_points_x"":[403,466,513,512,519,519,446,436,393],""all_points_y"":[361,329,596,622,629,646,659,647,481]}","{""spice"":""Cinnamon""}"
CinnamomStick230.jpg,37891,{},2,0,"{""name"":""polygon"",""all_points_x"":[271,146,380,437,468,519],""all_points_y"":[361,417,930,915,957,910]}","{""spice"":""Cinnamon""}"
CinnamomStick230.jpg,37891,{},2,1,"{""name"":""polygon"",""all_points_x"":[420,376,391,469,478,486,539],""all_points_y"":[359,408,534,671,669,674,652]}","{""spice"":""Cinnamon""}"
CinnamomStick231.jpg,38706,{},2,0,"{""name"":""polygon"",""all_points_x"":[268,149,171,169,417,430,451,510,535,586],""all_points_y"":[361,432,469,490,898,900,932,903,937,910]}","{""spice"":""Cinnamon""}"
CinnamomStick231.jpg,38706,{},2,1,"{""name"":""polygon"",""all_points_x"":[420,378,395,410,503,525,539,590],""all_points_y"":[334,407,456,524,654,647,661,620]}","{""spice"":""Cinnamon""}"
CinnamomStick232.jpg,41435,{},2,0,"{""name"":""polygon"",""all_points_x"":[276,153,488,554,586,632],""all_points_y"":[319,395,893,854,896,863]}","{""spice"":""Cinnamon""}"
CinnamomStick232.jpg,41435,{},2,1,"{""name"":""polygon"",""all_points_x"":[436,390,420,532,559,617,595,591],""all_points_y"":[293,354,469,613,608,578,564,546]}","{""spice"":""Cinnamon""}"
CinnamomStick233.jpg,44155,{},2,0,"{""name"":""polygon"",""all_points_x"":[288,175,517,576,612,663],""all_points_y"":[302,386,869,837,874,822]}","{""spice"":""Cinnamon""}"
CinnamomStick233.jpg,44155,{},2,1,"{""name"":""polygon"",""all_points_x"":[444,407,451,573,637],""all_points_y"":[273,342,464,593,552]}","{""spice"":""Cinnamon""}"
CinnamomStick234.jpg,45976,{},2,0,"{""name"":""polygon"",""all_points_x"":[322,205,534,598,639,681],""all_points_y"":[286,369,871,834,876,820]}","{""spice"":""Cinnamon""}"
CinnamomStick234.jpg,45976,{},2,1,"{""name"":""polygon"",""all_points_x"":[473,437,478,590,654],""all_points_y"":[258,322,464,588,547]}","{""spice"":""Cinnamon""}"
CinnamomStick235.jpg,41741,{},2,0,"{""name"":""polygon"",""all_points_x"":[380,269,519,595,627,668],""all_points_y"":[305,368,864,842,878,844]}","{""spice"":""Cinnamon""}"
CinnamomStick235.jpg,41741,{},2,1,"{""name"":""polygon"",""all_points_x"":[527,478,505,588,607,664],""all_points_y"":[297,347,466,605,605,580]}","{""spice"":""Cinnamon""}"
CinnamomStick236.jpg,36227,{},2,0,"{""name"":""polygon"",""all_points_x"":[425,312,510,574,598,647],""all_points_y"":[351,410,881,861,898,873]}","{""spice"":""Cinnamon""}"
CinnamomStick236.jpg,36227,{},2,1,"{""name"":""polygon"",""all_points_x"":[564,505,522,593,612,673],""all_points_y"":[344,395,510,642,646,627]}","{""spice"":""Cinnamon""}"
CinnamomStick237.jpg,32475,{},2,0,"{""name"":""polygon"",""all_points_x"":[429,325,471,530,547,590],""all_points_y"":[393,430,861,846,891,863]}","{""spice"":""Cinnamon""}"
CinnamomStick237.jpg,32475,{},2,1,"{""name"":""polygon"",""all_points_x"":[552,505,505,563,571,576,627],""all_points_y"":[398,432,537,668,659,668,646]}","{""spice"":""Cinnamon""}"
CinnamomStick238.jpg,31764,{},2,0,"{""name"":""polygon"",""all_points_x"":[422,327,444,503,517,559],""all_points_y"":[400,436,846,834,863,841]}","{""spice"":""Cinnamon""}"
CinnamomStick238.jpg,31764,{},2,1,"{""name"":""polygon"",""all_points_x"":[532,486,497,539,596],""all_points_y"":[419,449,551,663,651]}","{""spice"":""Cinnamon""}"
CinnamomStick239.jpg,33183,{},2,0,"{""name"":""polygon"",""all_points_x"":[429,327,447,505,519,563],""all_points_y"":[397,430,859,856,879,863]}","{""spice"":""Cinnamon""}"
CinnamomStick239.jpg,33183,{},2,1,"{""name"":""polygon"",""all_points_x"":[485,544,610,542],""all_points_y"":[436,407,659,673]}","{""spice"":""Cinnamon""}"
CinnamomStick240.jpg,37362,{},2,0,"{""name"":""polygon"",""all_points_x"":[430,305,442,512,527,580],""all_points_y"":[364,402,915,905,944,920]}","{""spice"":""Cinnamon""}"
CinnamomStick240.jpg,37362,{},2,1,"{""name"":""polygon"",""all_points_x"":[510,571,625,625,639,573,571,563],""all_points_y"":[415,383,641,668,683,700,693,691]}","{""spice"":""Cinnamon""}"
CinnamomStick241.jpg,39773,{},2,0,"{""name"":""polygon"",""all_points_x"":[415,268,408,503,512,564],""all_points_y"":[341,391,956,944,981,964]}","{""spice"":""Cinnamon""}"
CinnamomStick241.jpg,39773,{},2,1,"{""name"":""polygon"",""all_points_x"":[505,573,632,622,634,605,566],""all_points_y"":[410,374,639,673,691,713,713]}","{""spice"":""Cinnamon""}"
CinnamomStick242.jpg,49707,{},2,0,"{""name"":""polygon"",""all_points_x"":[378,234,381,469,491,552],""all_points_y"":[332,368,1007,998,1039,1017]}","{""spice"":""Cinnamon""}"
CinnamomStick242.jpg,49707,{},2,1,"{""name"":""polygon"",""all_points_x"":[486,558,634,619,630,627,561],""all_points_y"":[402,354,656,683,700,732,746]}","{""spice"":""Cinnamon""}"
CinnamomStick243.jpg,52804,{},2,0,"{""name"":""polygon"",""all_points_x"":[374,293,222,381,437,471,491,549],""all_points_y"":[312,329,359,995,1005,988,1034,1007]}","{""spice"":""Cinnamon""}"
CinnamomStick243.jpg,52804,{},2,1,"{""name"":""polygon"",""all_points_x"":[485,556,622,622,625,605,552,471],""all_points_y"":[378,341,644,685,703,720,712,517]}","{""spice"":""Cinnamon""}"
CinnamomStick244.jpg,44684,{},2,0,"{""name"":""polygon"",""all_points_x"":[374,246,386,469,478,544],""all_points_y"":[344,381,963,954,1003,974]}","{""spice"":""Cinnamon""}"
CinnamomStick244.jpg,44684,{},2,1,"{""name"":""polygon"",""all_points_x"":[474,541,607,598,608,603,552,532,478],""all_points_y"":[412,366,637,666,686,700,713,696,530]}","{""spice"":""Cinnamon""}"
CinnamomStick245.jpg,36653,{},2,0,"{""name"":""polygon"",""all_points_x"":[302,417,525,525,481,464,405,393],""all_points_y"":[407,381,929,944,961,922,934,927]}","{""spice"":""Cinnamon""}"
CinnamomStick245.jpg,36653,{},2,1,"{""name"":""polygon"",""all_points_x"":[491,556,598,593,600,593,537,483],""all_points_y"":[436,405,634,673,693,707,713,544]}","{""spice"":""Cinnamon""}"
CinnamomStick246.jpg,30997,{},2,0,"{""name"":""polygon"",""all_points_x"":[342,449,471,417,405,349],""all_points_y"":[446,442,961,964,917,915]}","{""spice"":""Cinnamon""}"
CinnamomStick246.jpg,30997,{},2,1,"{""name"":""polygon"",""all_points_x"":[498,559,566,559,546,512,474],""all_points_y"":[500,485,695,734,754,751,591]}","{""spice"":""Cinnamon""}"
CinnamomStick247.jpg,30284,{},2,0,"{""name"":""polygon"",""all_points_x"":[366,471,410,368,363,302],""all_points_y"":[449,458,940,940,913,896]}","{""spice"":""Cinnamon""}"
CinnamomStick247.jpg,30284,{},2,1,"{""name"":""polygon"",""all_points_x"":[505,564,542,529,517,485,466],""all_points_y"":[519,512,724,744,771,761,612]}","{""spice"":""Cinnamon""}"
CinnamomStick248.jpg,30881,{},2,0,"{""name"":""polygon"",""all_points_x"":[376,491,369,324,322,261],""all_points_y"":[400,436,910,903,863,837]}","{""spice"":""Cinnamon""}"
CinnamomStick248.jpg,30881,{},2,1,"{""name"":""polygon"",""all_points_x"":[515,566,534,503,451,471],""all_points_y"":[491,495,651,747,734,580]}","{""spice"":""Cinnamon""}"
CinnamomStick249.jpg,33449,{},2,0,"{""name"":""polygon"",""all_points_x"":[383,491,493,339,295,293,241],""all_points_y"":[346,374,395,883,869,824,798]}","{""spice"":""Cinnamon""}"
CinnamomStick249.jpg,33449,{},2,1,"{""name"":""polygon"",""all_points_x"":[519,583,520,505,505,442,469],""all_points_y"":[459,468,681,705,713,700,541]}","{""spice"":""Cinnamon""}"
CinnamomStick250.jpg,37595,{},2,0,"{""name"":""polygon"",""all_points_x"":[410,527,342,285,295,232],""all_points_y"":[295,339,881,868,829,790]}","{""spice"":""Cinnamon""}"
CinnamomStick250.jpg,37595,{},2,1,"{""name"":""polygon"",""all_points_x"":[561,622,512,439,480],""all_points_y"":[429,436,707,681,515]}","{""spice"":""Cinnamon""}"
CinnamomStick251.jpg,26590,{},1,0,"{""name"":""polygon"",""all_points_x"":[146,122,88,110,354,354,629,607,674,673,652,657,634],""all_points_y"":[685,713,727,822,790,808,793,747,741,685,661,652,627]}","{""spice"":""Cinnamon""}"
CinnamomStick252.jpg,26131,{},1,0,"{""name"":""polygon"",""all_points_x"":[151,130,98,95,59,66,342,342,383,627,613,674,681,654,664,632],""all_points_y"":[681,717,725,737,747,834,800,818,817,824,764,763,707,674,669,642]}","{""spice"":""Cinnamon""}"
CinnamomStick253.jpg,26082,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,132,90,88,58,51,68,349,349,378,627,607,668,678,657,661,641],""all_points_y"":[661,702,710,730,735,815,815,788,808,808,810,754,754,700,673,659,632]}","{""spice"":""Cinnamon""}"
CinnamomStick254.jpg,26439,{},1,0,"{""name"":""polygon"",""all_points_x"":[175,154,127,149,183,376,390,412,651,627,683,685,652,659,632],""all_points_y"":[646,690,700,781,788,741,766,768,735,683,671,639,593,573,566]}","{""spice"":""Cinnamon""}"
CinnamomStick255.jpg,26580,{},1,0,"{""name"":""polygon"",""all_points_x"":[210,208,190,171,197,225,234,407,420,439,666,635,693,686,661,661,635],""all_points_y"":[619,644,666,695,757,752,752,700,725,718,685,625,608,566,537,524,517]}","{""spice"":""Cinnamon""}"
CinnamomStick256.jpg,26152,{},1,0,"{""name"":""polygon"",""all_points_x"":[161,142,125,103,108,141,175,351,354,388,630,615,673,674,659,659,632],""all_points_y"":[657,680,707,707,793,803,795,769,795,790,776,729,725,668,632,608,602]}","{""spice"":""Cinnamon""}"
CinnamomStick257.jpg,26996,{},1,0,"{""name"":""polygon"",""all_points_x"":[637,246,247,220,275,302,458,480,513,712,661,715,681,661,659],""all_points_y"":[415,649,674,710,774,763,659,680,673,569,537,485,439,437,413]}","{""spice"":""Cinnamon""}"
CinnamomStick258.jpg,27773,{},1,0,"{""name"":""polygon"",""all_points_x"":[639,242,251,210,273,298,307,452,485,500,712,681,654,712,710,654],""all_points_y"":[352,647,663,707,769,752,752,639,668,649,524,498,486,441,405,381]}","{""spice"":""Cinnamon""}"
CinnamomStick259.jpg,28356,{},1,0,"{""name"":""polygon"",""all_points_x"":[586,208,220,186,258,275,288,437,468,488,710,700,671,652,622,688,674,647,624,617],""all_points_y"":[288,624,646,688,757,730,732,593,620,619,458,442,437,424,422,363,325,308,308,283]}","{""spice"":""Cinnamon""}"
CinnamomStick260.jpg,68896,{},3,0,"{""name"":""polygon"",""all_points_x"":[586,249,286,324,366,397,605,598,622],""all_points_y"":[259,463,517,500,481,442,315,300,285]}","{""spice"":""Cinnamon""}"
CinnamomStick260.jpg,68896,{},3,1,"{""name"":""polygon"",""all_points_x"":[319,608,613,613,620,637,649,654,234,224],""all_points_y"":[524,408,415,437,466,480,497,512,688,678]}","{""spice"":""Cinnamon""}"
